S11	Kerala	10	AZHIKODE - 10	102	Chalad West L P School (East side)	75.35209004	11.87510675
S11	Kerala	10	AZHIKODE - 10	103	Chalad North L P School Palliyanmoola (West side)	75.34342062	11.88537353
S11	Kerala	10	AZHIKODE - 10	104	Govt Model U P School ,Chalad (south side)	75.35343243	11.88316803
S11	Kerala	10	AZHIKODE - 10	105	Chalad North L P School ,Palliyanmoola (East side)	75.3437507	11.88560575
S11	Kerala	10	AZHIKODE - 10	106	Govt.Mappila L P School ,Chalad South Side Building (West side)	75.3537602	11.88165615
S11	Kerala	10	AZHIKODE - 10	107	Govt Model U P School ,Chalad (North side)	75.35318343	11.88308842
S11	Kerala	10	AZHIKODE - 10	108	Govt.Mappila L P School ,Chalad  South Side Building (East side)	75.35394228	11.88174491
S11	Kerala	10	AZHIKODE - 10	109	Issthul Islam Madrassa L P School ,Thalap (East side)	75.364696	11.88713036
S11	Kerala	10	AZHIKODE - 10	11	Azhikode Ramajayam U P School (North side)	75.32899396	11.92942296
S11	Kerala	10	AZHIKODE - 10	110	Issathul Islam Madrassa L P School ,Thalap (West side)	75.36484485	11.88667833
S11	Kerala	10	AZHIKODE - 10	111	Voice English Medium School,Ramatheru (East side)	75.36916833	11.90839503
S11	Kerala	10	AZHIKODE - 10	112	Voice English Medium School,Ramatheru (West side)	75.36922962	11.90836564
S11	Kerala	10	AZHIKODE - 10	113	Puzhathi North U P School (East side)	75.38271939	11.9046698
S11	Kerala	10	AZHIKODE - 10	114	Puzhathi North U P School (West side)	75.38238499	11.90472681
S11	Kerala	10	AZHIKODE - 10	115	Puzhathi Govt High School North Side Building ( West side)	75.38679526	11.90262637
S11	Kerala	10	AZHIKODE - 10	116	Mappila L.P. School, Athayakunnu.	75.38688808	11.91136923
S11	Kerala	10	AZHIKODE - 10	117	Govt. Welfare L P School ,Puzhathi (west side)	75.38484687	11.89970303
S11	Kerala	10	AZHIKODE - 10	118	Govt HighSchool ,Puzhathi North Side Building (West side)	75.36616106	11.90241765
S11	Kerala	10	AZHIKODE - 10	119	Badariya Madrassa, Athayakunnu	75.3888872	11.90580539
S11	Kerala	10	AZHIKODE - 10	12	Azhikode Ramajayam U P School (Main building)	75.32905966	11.92945517
S11	Kerala	10	AZHIKODE - 10	120	Govt HighSchool ,Puzhathi New  Building (West side)	75.38650518	11.90278168
S11	Kerala	10	AZHIKODE - 10	121	Govt. Welfare L P School ,Puzhathi (East side)	75.38477199	11.89987944
S11	Kerala	10	AZHIKODE - 10	122	Govt . U P School ,Kakkad (North side)	75.38772064	11.89178675
S11	Kerala	10	AZHIKODE - 10	123	Govt. U  P School ,Kakkad (South side)	75.38752196	11.8918818
S11	Kerala	10	AZHIKODE - 10	124	Korjan Aided U P School (South side)	75.383946	11.884213
